Reference,ID,Tags,Quote,Occurrence,Question,Response
23:2,pwar,,,0,Where does Yahweh lead David?,Yahweh leads David beside tranquil water.
23:3,dnj5,,,0,What does Yahweh restore?,Yahweh restores David’s soul.
23:3,sgmc,,,0,Where does Yahweh guide David?,Yahweh guides David along right paths.
23:4,g7p5,,,0,"When David walks through the valley of deep darkness, who is with him?",Yahweh is with David.
23:5,wmin,,,0,What does Yahweh prepare before David?,Yahweh prepares a table in the presence of David’s enemies.
23:5,ghgs,,,0,What does Yahweh anoint?,Yahweh anoints David’s head with oil.
23:6,jeyt,,,0,What will pursue David all the days of his life?,Goodness and covenant faithfulness will pursue David.
23:6,ubvw,,,0,Where will David live all the days of his life?,David will live in the house of Yahweh for a very long time.
24:1-2,bcbs,,,0,What does the psalmist say belongs to Yahweh?,"The earth and its fullness belong to Yahweh, along with the world and everyone who lives in it, because he founded it upon the seas and established it upon the rivers."
24:3-4,je3p,,,0,Who will ascend the mountain of Yahweh and stand in his holy place?,"Those who have clean hands and a pure heart, who have not lifted up their soul to what is false and have not sworn deceitfully, will ascend Yahweh’s mountain and stand in his holy place."
24:5-6,mrxp,,,0,What will those who seek Yahweh receive?,Those who seek Yahweh and seek his face will receive a blessing and righteousness from the God of their salvation.
24:7,mt25,,,0,Why are the gates to be lifted up?,So that the King of glory may come in.
24:8-10,k7wn,,,0,Who is the King of glory?,"Yahweh is the King of glory. He is strong and mighty in battle, and he commands armies."
25:2,v142,,,0,For what does David ask God?,"David asks God to not let him be shamed, and to not let his enemies rejoice over him."
25:4-5,d3bx,,,0,What does David ask Yahweh to teach him?,"David asks Yahweh to make known to him Yahweh’s ways and paths, and to lead him in Yahweh’s truth."
25:6-7,ofy5,,,0,What does David ask Yahweh to remember?,"David asks Yahweh to remember his compassion and covenant faithfulness, but not to remember the sins of David’s youth or his transgressions."
25:8-9,vb6c,,,0,What does Yahweh do because he is good and upright?,"He teaches the sinful in the way, leads the humble in justice, and teaches the humble his way."
25:10,qvji,,,0,What are all the paths of Yahweh?,They are covenant love and faithfulness for those who keep his covenant and his testimonies.
25:11,wo2v,,,0,Why does David ask Yahweh to forgive his iniquity?,David asks Yahweh to forgive his iniquity for the sake of Yahweh’s name.
25:12-13,s7p4,,,0,What will Yahweh do for the man who fears Yahweh?,"Yahweh will teach him in the way he is to choose, his life will remain in prosperity, and his descendants will inherit the land."
25:14,nc2t,,,0,What does Yahweh share with those who fear him?,Yahweh shares his secret with those who fear him and makes his covenant known to them.
25:15,n5dr,,,0,Why does David continually keep his eyes on Yahweh?,Because Yahweh will rescue David when his enemies attempt to hurt him.
25:16,rya0,,,0,"When David is alone and afflicted, what does he request of Yahweh?",David asks Yahweh to turn toward him and be gracious to him.
25:17-19,x726,,,0,"When the troubles of David’s heart are enlarged, what does he ask of Yahweh?","David asks Yahweh to bring him out of his distresses, to see his affliction and his trouble and forgive all of his sins, and to see his enemies who are many and who hate him with violent hatred."
25:20,afh7,,,0,Why does David ask Yahweh to not let him be shamed?,Because David takes refuge in Yahweh.
25:22,eqyr,,,0,From what does David ask God to redeem Israel?,He asks God to redeem Israel from all of his troubles.
26:1,n3yu,,,0,How does David say that he has walked?,David says he has walked with integrity and has trusted in Yahweh without wavering.
26:2,c4a1,,,0,What does David ask Yahweh to examine and test?,He asks Yahweh to test the purity of his inner parts and heart.
26:3,h83r,,,0,What is before David’s eyes?,Yahweh’s covenant faithfulness is before David’s eyes.
26:4,e5hs,,,0,With whom does David not associate or mingle?,David does not associate with deceitful people or mingle with dishonest people.
26:5,rggv,,,0,What does David hate?,David hates gathering with evil people.
26:5,kmk7,,,0,With whom does David say he will not sit?,David says he will not sit with the wicked.
26:6-7,wbdp,,,0,What does David do as he goes around Yahweh’s altar?,He sings songs of thanksgiving and recounts all of Yahweh’s wonderful acts.
26:8,gf41,,,0,How does David feel about the place where Yahweh lives?,He loves the place where Yahweh lives and his glory appears.
26:9,cs3a,,,0,What does David ask Yahweh not to do?,David asks Yahweh not to gather his soul with the sinful or his life with men of blood.
26:11,mtes,,,0,How does David say that he will walk?,David says that he will walk in integrity.
26:12,woc5,,,0,Where does David’s foot stand and where will he bless Yahweh?,His foot stands on level ground and he will bless Yahweh among the assemblies.
27:1,ayuh,,,0,Why should David not fear anyone?,"David should not fear anyone since Yahweh is his light, his salvation, and the refuge of his life."
27:2,o9o8,,,0,What happened when evildoers advanced against David?,His enemies and those who were hostile to him stumbled and fell.
27:3,k8u7,,,0,In what situations will David not fear but rather remain confident?,His heart will not fear even though an army encamps against him and war rises up against him.
27:4,vunh,,,0,What has David asked of Yahweh?,"David has asked that he may dwell in the house of Yahweh all the days of his life, to look upon the beauty of Yahweh, and to inquire in his temple."
27:5,ou1c,,,0,What will Yahweh do for David in the day of trouble?,Yahweh will protect him in his tabernacle and keep him safe as if he were setting him high upon a rock where David’s enemies cannot reach him.
27:6,owzo,,,0,How will David offer worship to Yahweh?,"David will offer sacrifices of joy, sing, and make music to Yahweh."
27:7,g4cs,,,0,What does David ask Yahweh to do?,"David asks Yahweh to hear his voice, to be gracious to him, and to answer him."
27:8,unno,,,0,What does David’s heart say to Yahweh?,David’s heart says that he will seek Yahweh’s face.
27:9,g5gy,,,0,What does David ask Yahweh not to do?,"David asks Yahweh not to hide his face from him, not to turn his servant away in anger, nor to abandon or leave him."
27:10,usv0,,,0,What does David say Yahweh will do even though his father and mother have left him?,David says that Yahweh will care for him even though his father and mother have left him.
27:11,bn34,,,0,What does David ask Yahweh to do because of his enemies?,David asks Yahweh to teach him Yahweh’s way and guide him so that he remains safe from his enemies.
27:12,bwd1,,,0,Why does David ask Yahweh not to give him up to his adversaries?,David asks this because false witnesses and violent accusers have risen against him.
27:13,k5rb,,,0,What did David believe that helped him?,David believed that he would see the goodness of Yahweh and trust him as long as he lived.
27:14,wzc1,,,0,What does David encourage the people to do?,"David encourages the people to wait on Yahweh, to be strong, and to let their heart be courageous."
28:1,cktz,,,0,To whom does David cry out?,"David cries out to Yahweh, his rock."
28:1,ln9w,,,0,What will happen to David if Yahweh does not respond to him?,David will join those who go down to the grave.
28:2,bnpn,,,0,Who does David want to hear the sound of his pleading?,David wants Yahweh to hear the sound of his pleading.
28:3,lhjw,,,0,What does David ask Yahweh not to do?,David asks Yahweh not to drag him away with the wicked.
28:4,pyk0,,,0,What does David ask Yahweh to give the wicked?,David asks Yahweh to give them what their deeds deserve and to repay them for their evil deeds.
28:5,bn36,,,0,What do the wicked not give heed to?,The wicked do not give heed to the works of Yahweh or the action of his hands.
28:6,umze,,,0,What has Yahweh heard?,Yahweh has heard the sound of David’s pleading.
28:7,mle8,,,0,Who is David’s strength and shield?,Yahweh is David’s strength and shield.
28:7,auyl,,,0,In whom does David’s heart trust?,David’s heart trusts in Yahweh and greatly rejoices.
28:8,oitr,,,0,Who is the strength of his people?,Yahweh is the strength of his people.
28:8,spa7,,,0,Who is the saving refuge of his anointed one?,Yahweh is the saving refuge of his anointed one.
28:9,rgkn,,,0,Who does David want Yahweh to save and bless?,David wants Yahweh to save his people and bless his inheritance.
29:1,ywmi,,,0,Who does David say should ascribe glory and strength to Yahweh?,David says the sons of God should ascribe glory and strength to Yahweh.
29:3,np75,,,0,To what does David compare the voice of Yahweh?,David compares the voice of Yahweh to thunder over the waters.
29:5,q6zr,,,0,What does Yahweh break?,Yahweh breaks the cedars of Lebanon.
29:8,hiov,,,0,What does Yahweh shake?,Yahweh shakes the wilderness of Kadesh.
29:9,hols,,,0,What do the people in Yahweh’s temple declare?,Everyone in his temple declares Yahweh’s glory.
29:10,plcz,,,0,How long does Yahweh sit as king?,Yahweh sits as king forever.
29:11,lk68,,,0,What two things will Yahweh give his people?,Yahweh will give strength to his people and will bless his people with peace.
30:1,xvpe,,,0,Why does David extol Yahweh?,He extols Yahweh because Yahweh has drawn him up and has not allowed David’s enemies to rejoice over him.
30:2,a1a8,,,0,What did Yahweh do when David cried for help?,Yahweh healed David.
30:3,cyh1,,,0,In what way did Yahweh restore David?,Yahweh caused David to get well and restored him when he was about to die.
30:4,v8n4,,,0,What are the faithful told to do in remembrance of Yahweh’s holiness?,The faithful are told to sing praise to Yahweh and to give him thanks.
30:5,tkfi,,,0,How long does Yahweh’s anger and favor last?,"Yahweh’s anger is only for a moment, but his favor is for a lifetime."
30:5,pvge,,,0,What happens after weeping comes for a night?,Joy comes in the morning.
30:6,hjp4,,,0,What did David say when his life was going well?,David said that he would never be shaken.
30:7,m38y,,,0,What happened to David when Yahweh hid his face?,"When Yahweh hid his face, David was dismayed."
